* Block Type = 96well
* Chemistry = SYBR_GREEN
* Experiment File Name = D:\Applied Biosystems\StepOne Software v2.3\experiments\Lardelli\Karissa\20240112 KB naglu genotyping salbutamol exp 1-3.eds
* Experiment Run End Time = 2024-01-12 07:20:34 AM PST
* Instrument Type = steponeplus
* Passive Reference = 

[Melt Region Normalized Data]
Well	Well Location	Target	Reporter Dye	Reading 1	Reading 2	Reading 3	Reading 4	Reading 5	Reading 6	Reading 7	Reading 8	Reading 9	Reading 10	Reading 11	Reading 12	Reading 13	Reading 14	Reading 15	Reading 16	Reading 17	Reading 18	Reading 19	Reading 20	Reading 21	Reading 22	Reading 23	Reading 24	Reading 25	Reading 26	Reading 27	Reading 28	Reading 29	Reading 30	Reading 31	Reading 32	Reading 33	Reading 34	Reading 35	Reading 36	Reading 37	Reading 38	Reading 39	Reading 40	Reading 41	Reading 42	Reading 43	Reading 44	Reading 45	Reading 46	Reading 47	Reading 48	Reading 49	Reading 50	Reading 51	Reading 52	Reading 53	Reading 54	Reading 55	Reading 56	Reading 57	Reading 58	Reading 59	Reading 60	Reading 61	Reading 62	Reading 63	Reading 64	Reading 65	Reading 66	Reading 67	Reading 68	Reading 69	Reading 70	Reading 71	Reading 72	Reading 73	Reading 74	Reading 75	Reading 76	Reading 77	Reading 78	Reading 79	Reading 80	Reading 81	Reading 82	Reading 83	Reading 84	Reading 85	Reading 86	Reading 87	Reading 88	Reading 89	Reading 90	Reading 91	Reading 92	Reading 93	Reading 94	Reading 95	Reading 96	Reading 97	Reading 98	Reading 99	Reading 100	Reading 101	Reading 102	Reading 103	Reading 104	Reading 105	Reading 106	Reading 107	Reading 108	Reading 109	Reading 110	Reading 111	Reading 112	Reading 113	Reading 114	Reading 115	Reading 116	Reading 117	Reading 118
83	G11	naglu	SYBR	295961.25	297274.0938	297934.4062	297445.25	297588.0312	296993.125	296725.1562	296422.125	295827.25	295086.2188	293605.2188	293216.0938	291689.0625	290050.25	288354.9375	285919.5625	283830.0938	281282.4375	279189.3125	276419.9375	273874.3125	271149.6875	269181.9375	266016.25	264048.4375	261182.6719	258317.75	256439.7812	254539.1719	251563.1406	249222	246774.7344	243637.625	241538.9375	238996.0938	236877.4688	234791.75	231828.5625	228941.7969	226765.4062	223422.0469	221111.0625	218359.9531	215753.3281	212335.6094	209314.4531	205165.6562	201476.9688	196266.9062	190610.6875	183570.125	175656.8281	166081.5469	156071.125	145021.1875	133570.0781	122506.6797	111952.2812	101513.2109	91095.875	81204.9453	73209.2266	66029.3203	59882.6016	55539.625	52379.5312	50306.6328	48776.2383	47247.8594	46003.0234	45094.8164	44105.3984	43024.25	42087.3203	41103.9766	39888.9492	38763.7578	37698.2266	36637.9297	35257.4258	34278.5586	32993.7695	31847.75	30469.8516	28985.4883	27678.6602	26284.0156	24796.1875	23257.7539	21696.4609	20013.6406	18280.5547	16651.4277	14990.4287	13303.1748	11674.8828	10104.9434	8600.9697	7182.542	5924.748	4752.8574	3715.886	2791.3335	2022.0073	1399.553	849.0643	391.2845	-14.7374	-411.534	-783.9084	-1098.3821	-1363.5566	-1644.4666	-1818.4033	-1942.4187	-2095.2134	-2195.4524	-2271.7695
84	G12	naglu	SYBR	114658.8906	115988.1875	117151.5547	118102.9375	118968.2969	119452.6016	119517.8984	119915.5859	119908.9375	119697.3047	119690.8047	119634.9922	119409.6719	119226.6953	118681.7031	118418.2188	118123.3438	117449.5391	116810.3516	116304.8516	115545.3828	114247.2812	113066.4219	111945.6484	110824.4453	109647.5469	108753.3281	107675.9219	106485.9844	105209.3203	104184.0469	103037.875	102076.2031	100708.1172	99750.0312	98703.5	97517.2109	96203.7969	95253.2891	94053.7344	92810.6797	91701.2188	90281.6875	88910.2656	87538.1562	85885.1875	84080.6406	81982.5156	79600.2656	76721.3906	73021.1406	68881.0625	64414.0898	59529.3359	54554.8359	49387.5625	44567.1797	40074.9648	35599.0312	31644.8086	28202.9414	25582.2852	23467.0508	22017.375	20905.791	20106.7852	19523.1797	18862.4297	18388.3926	17909.9258	17398.6074	16946.6367	16413.0703	15907.3018	15347.5908	14806.3564	14265.8555	13664.6143	13099.2734	12488.1582	11941.0996	11293.5186	10538.4463	9921.2666	9164.0859	8453.8643	7694.7812	6864.3979	6151.3022	5361.1143	4471.3525	3679.3311	2880.7	2143.3516	1335.8845	622.3901	-53.8123	-695.6406	-1291.3784	-1785.8594	-2267.5923	-2649.877	-3004.4995	-3281.2222	-3531.407	-3766.3198	-3978.3757	-4159.4521	-4347.6631	-4462.7744	-4613.4326	-4691.2866	-4774.6841	-4836.0967	-4902.4443	-4903.9482	-4944.5991	-4988.7344
85	H1	naglu	SYBR	326782.3438	329815.125	331017.0625	331265.1875	331118.7812	330477.0625	329634.75	328623.1562	327764.5	326655	325315.875	323860.3125	322404.25	320697	318929.875	317031.8125	314818.9375	312422.5625	310117	307669.125	305090.6562	302509.4688	299777.3125	296980.9375	294147.5625	291257.2188	287956	284685.6875	281223.0625	277286.1875	273120.75	268887.4375	264701.5	260498.375	257254.25	254583.7344	252788.8906	251483.8906	250847	249974.4531	248866.7031	247444.4062	245835.0938	243805.0312	241656.0938	239198.4688	236576.0781	233652.7188	230305.4844	226189.8438	221460	215696.9062	209278.0938	202374.125	195199.8906	189059.0938	183565.3125	179339.2812	175421.1719	171526.5312	167243	162938.8125	157688.9375	151467.5625	143563.5625	133930.7812	122815.75	110605.5781	97905.5078	85831.7891	74849.7969	65586.5391	58369.8984	53594.9141	50453.0234	48458.5742	46755.0898	45309.3438	44043.7383	42726.7734	41402.5352	40077.6016	38704.4062	37216.2969	35671.5508	34104.25	32449.4258	30859.3594	29103.3789	27260.0137	25377.9258	23425.0566	21381.5156	19480	17531.4961	15614.4434	13750.3965	11998.4434	10324.4844	8810.4092	7356.105	6061.5625	4971.9746	4053.9907	3322.397	2700.2866	2182.2178	1700.7302	1193.8049	744.5193	284.8805	-178.7696	-529.6301	-845.2194	-1093.0598	-1312.8999	-1481.8367	-1581.0807
86	H2	naglu	SYBR	344262.25	345951.4062	346340	346307	346039.5	345461.1875	344435.125	343994.4062	342661.125	341871.5	340772.4375	339767.5	338174.75	337262.3125	335653.4375	333652.75	331834.9062	329266.625	326917.2188	324109.125	321533.0625	318605.0625	315909.7188	313107.3438	310044.2812	307274.5312	304430.7188	301483.625	298491.9375	295759.4688	292934.3438	290289.5	286957.4375	284410.7812	281486	278505.3438	275585.6875	272765.875	269519.5625	266732.5938	263435	260174.5938	256575.7656	253073.5	248791.4531	244690.9844	240454.8125	234861.4844	228653.0312	220574	211614.2344	200637.8438	189082.6562	176489.6719	163683.1406	150683.7031	137636.5938	125554.0469	113369.8125	101432.4062	90944.6172	81921.9219	73765.2812	67310.3672	62480.1172	59088.7617	56855.5391	55059.6992	53550.1016	52259.3281	51044.9453	49983.1523	48767.4766	47705.6719	46513.8125	45398.0391	44185.3906	42947.6797	41738.8281	40422.4375	39208.3438	37926.6367	36576.1953	35172.4219	33630.7148	32067.9082	30489.0039	28865.9414	27159.2617	25359.998	23530.1562	21630.0938	19648.3613	17788.5508	15934.7217	14111.9883	12342.666	10678.5986	9109.5303	7695.498	6319.8003	5171.3149	4178.7666	3349.4541	2707.4905	2162.4351	1624.2318	1189.3313	732.978	310.1027	-90.6104	-463.6328	-762.6331	-1020.1547	-1226.55	-1409.9296	-1519.6179	-1617.5212
87	H3	naglu	SYBR	321503.1875	323998.5	325248.0625	325368.4375	325468.0938	324932.9375	324157.625	323295.8125	322450.0625	321482.6562	320356.125	318951.5312	317564.3125	315997.875	314510.625	312373.8438	310075.25	307803.4688	305140	302449.4688	299462.9688	296847.9375	293900.375	291027.5625	288256.2188	285196.8438	282788.9375	279699.4688	277016.9375	274238.5	271503.1875	268711.5	265855.4375	263096.0312	260194.2656	257159.9375	254725.125	251712.8281	249052.7031	246090.5469	243141.7812	240082.4062	237125.0625	233718.8125	230240.0781	226473.0938	222612.8125	218018.7188	212866.0781	206673.4688	199046.0938	189632.3594	179473.5	168098.5938	155702.1875	143209.1875	130489.8203	118583.2734	106684.0938	95720.7031	85961.9219	77830.1875	70924.7891	65760.6719	62097.9688	59744.6797	57840.6172	56370.6406	54999.7227	53761.8008	52634.5859	51545.6641	50375.0391	49268.3398	48069.0234	46917.9102	45609.1562	44333.7734	43069.293	41803.2461	40466.9727	39076.5391	37626.8047	36053.4219	34416.8398	32769.6328	31128.5352	29334.0254	27599.1699	25634.4297	23530.2168	21567.6836	19526.1953	17614.9531	15568.1182	13667.0391	11814.7471	10105.9844	8431.1094	6930.1992	5582.4741	4395.8521	3485.7544	2697.0742	2051.5549	1485.9045	961.7554	499.715	1.2662	-468.8626	-902.3032	-1316.8702	-1621.5155	-1890.923	-2108.5178	-2261.8047	-2378.2695	-2445.0227
88	H4	naglu	SYBR	334244.75	336724.4375	337247.8438	337959.8438	337664.3125	337164.4062	336487.25	335950.9375	334550.0625	334001.0625	332328.0625	331287.8438	329843.8125	328782.125	327039.0625	325010.4375	322885.9062	319962.1875	317025.9375	314050.625	311286.1875	308048.5	304946.375	302124.5	299044.6562	296457.7812	293078	290286.8438	287002.6875	283755	281665.9688	279052.8125	276343.5	273939.9062	271331.4062	268076.8125	265325.9688	262433.375	259675.875	256561.8281	253676.8438	250785.6719	247656.5938	243987.4688	240448.4375	236479.3438	232053.375	227394.7969	221595.6719	214686.5	206061.9531	195975.5	184922.0625	172840.7031	159983.4062	147256.5469	134330.4062	122033.7812	109888.2656	98611.5859	88623.6406	80066.8828	73016.6406	67558.4453	63819.3672	61233.3672	59210.2578	57731.418	56315.8242	55096.8203	53884.4531	52712.9453	51527.7227	50372.8281	49164.8984	48022.1562	46725.707	45382.7344	44142.0703	42824.9297	41455.5	40015.1953	38494.1641	36904.2578	35274.2188	33622.7656	31880.7266	30143.9102	28318.1152	26346.2266	24343.9883	22232.4805	20222.2383	18259.9199	16266.8262	14331.5088	12482.7891	10795.9482	9162.9336	7699.4097	6372.2783	5234.9717	4308.8018	3537.1396	2867.0181	2288.377	1766.2944	1306.0811	827.7118	412.096	50.339	-298.2995	-542.5196	-758.5461	-919.693	-1053.9343	-1149.256	-1212.3567
89	H5	naglu	SYBR	323046.6875	326232.7188	328057.1562	328818.4062	329441.25	329061.25	328650.6875	328003.125	327287.625	326618.3438	325581.6562	324398.8125	322753.9375	320545.875	318231.2188	316009.4375	313361.6875	310508.6562	307854.25	305144	302075.9375	299134.4375	296259.625	293555.3438	290743.9375	287793.7188	284841.6562	282169.4375	279213.0625	276291.25	273640.7812	270864.375	268166.5	265434.5938	262646.8125	259698.3906	256964.5781	254001.5938	251468.1875	248644.9844	245757.7812	243272.7188	240156.6875	237199.2344	234033.125	230664.8438	227254.4844	223332.4062	219152.3906	214544.5625	208970.75	202555.9062	195044	185839.5469	174873.8594	163272.5938	150697.125	138442.7188	126098.4219	114077.0156	103077.8594	93023.8516	84258	76825.3672	71204.375	67224.1094	64633.9219	62745.2578	61147.25	59797.8867	58537.6836	57269.9883	56102.5859	54963.0234	53751.9141	52552.7539	51313.2539	50020.8008	48699.8984	47373.9844	46064.875	44711.3086	43291.0039	41818.2578	40207.2109	38667.9102	36952.2227	35302.1289	33518.0547	31652.5547	29628.5918	27610.9844	25510.2305	23429.4883	21312.3301	19243.1875	17220.3359	15225.2969	13348.4922	11573.3125	9900.1387	8316.0723	6954.937	5796.855	4818.7427	4050.5659	3384.6636	2825.061	2259.0225	1773.8479	1309.0581	831.7224	405.8405	39.4916	-259.092	-501.5173	-707.1764	-848.645
90	H6	naglu	SYBR	345875.25	347615.1875	348199.5312	348723.875	347933.9688	347778.7188	346927.8438	346172.4062	345188.125	344442.625	343070.75	342213.375	341153.75	339320.9688	337955.75	336482.625	334548.25	332113.6875	329418.5	326783	324070.125	321362.8438	318143.3125	315522.0312	312379.4375	309737.1875	306632.0312	303433.6562	301141.3125	297858.4062	295586.9375	292900.8438	290108.25	287014.3125	284166.375	281054.2812	278048.875	274868	272096	268421.5625	265268.6875	261846.0938	258569.1875	254175.9688	250310.4062	245590.7031	240688.9219	234954.9219	228335.6562	220034.25	210109.1719	198269.5938	185758.0625	171673.0625	157212.125	143142.875	129031.4688	116137.4062	103688.4297	92348.9609	83158.6875	75474.6328	69545.6953	65169.4453	61981.7969	59696.7812	57985.1719	56327.0078	54924.9023	53535.875	52204.875	50893.2188	49724.8359	48542.3516	47331.75	45897.6523	44595.3867	43158.8047	41816.4297	40479.2578	39068.2227	37556.0195	36084.5664	34490.3789	32845.0078	31230.7266	29563.3809	27917.4941	26223.877	24482.3965	22806.5195	21098.2539	19493.8926	17958.4141	16436.4492	15011.5674	13844.1289	12619.5977	11546.7324	10592.0791	9781.4941	9073.2383	8454.3066	7893.4331	7444.1382	7067.6748	6653.1201	6341.3535	5991.4434	5708.9141	5480.1191	5232.2769	5039.2607	4872.1167	4729.0195	4597.3057	4470.686	4381.374
91	H7	naglu	SYBR	328036.875	329939.7812	330878.625	330936.5312	330806.75	329928.3125	329429.375	328431.4688	327537.2812	326774.4375	325580.5	324578.75	322767.625	321690.3125	319763.5	317774.0938	315875.6875	313403	310949.375	308198.375	305505	302498.0312	299832.7188	296830.1875	293883	290737.25	287683.4375	283882.0625	280204.7812	275908	271410.25	266971.5625	262498.3438	258737.8438	255146.0938	252605.9062	250890.0625	250161.6719	249271.8906	248560.5625	247162.9375	245758.7969	243683.3125	241598.6719	239467.5	237010.5625	234020.125	231314.0938	227508.2188	223263.375	217820.125	211737.5469	205038.75	197639.6094	190921.875	184981.0469	179974.4531	175950.7656	172040	167821.4844	163701.6562	158917.4531	153398.2969	146269.0312	137362.7812	126826.9922	115171.6875	102615.8359	90191.0312	78478.5234	68328.9531	59893.7188	54066.7695	50279.875	47843.5938	46068.9258	44551.0859	43153.9062	41825.1211	40502.9375	39203.3828	37835.5977	36419.2656	34927.9219	33320.7422	31679.4609	29978.3516	28299.3398	26531.8477	24617.4219	22647.4121	20625.2969	18640.375	16725.2441	14735.249	12888.3408	11104.8359	9377.9414	7767.3501	6268.002	4948.3984	3762.0708	2814.6299	1985.0179	1309.7908	746.4205	233.9389	-279.5611	-759.321	-1210.1675	-1638.9736	-1995.6653	-2281.7097	-2521.5471	-2729.1104	-2878.377	-2976.8423	-3040.4102
92	H8	naglu	SYBR	342954.6562	344226.25	344805.8125	344720.4062	344333.9375	343609.2812	342737.8125	341844.5625	341033.0312	340296.5938	339222.4062	338325.8125	337201.2188	335790.1562	334643.4375	333064.6875	331026.0312	328937.7188	326711.125	323902	321158.8125	318508.125	315121.4375	312199.1875	308921.1875	305486.875	301760.8438	297369.5	293356.1875	288881.0938	284219.9375	280413.5312	277163.625	274443.75	272713.6562	271666.3125	271282.4375	270338.3125	269019.4375	267372.125	265711.375	263318.625	260820.5938	258023.5312	255316.7188	251957.5938	248294.2344	244179.1875	238706.3438	232733.4688	225092.0938	217320.9688	209811.25	202535.8438	196586.0781	191365.9062	187075.2812	182979.1094	178417.7812	173592.0938	168056.2812	161933.5625	153863.4375	143944.9219	132028.75	119221.3125	106178.8281	93113.1641	81066.0625	70519.2734	62008.2148	55616.0547	51459.2656	48884.125	46919.1523	45389.4023	43897.7422	42440.8906	41099.5078	39700.9219	38364.25	36894.9688	35367.418	33819.1016	32077.5547	30389.5117	28578.0938	26886.7734	25019.3594	23117.7422	21157.2148	19201.6523	17310.0723	15494.6934	13659.7969	12012.7578	10430.8633	8940.6211	7580.5679	6366.5039	5361.1616	4497.6328	3748.9919	3126.8833	2584.3496	2092.3542	1646.7739	1231.2047	854.2302	526.0192	260.3261	47.64	-141.5973	-282.9209	-399.0806	-478.3878	-564.9456	-641.2395
93	H9	naglu	SYBR	240927.4062	244495.0781	246826.9688	248234.8438	249210.1875	249891.1875	249936.5938	249724.9062	249541.4688	249312	248806.7344	248042.8438	247253.5	246300.1094	244564.3594	242243.7969	240264.5312	238213.2344	235961.0156	233725.7344	231789.5312	229543.2344	227168.1562	224971.4219	222609.875	220435.2812	218075.6719	215712.4844	213374.9688	210971.2344	208345.5156	205572.125	202624.6406	199320.25	195493.0781	191608.3281	187166.4375	182948.9375	179049.8125	175739.1875	172963.8281	171108.9844	169911.5312	169240.3906	168402.7188	167449.6875	166256.8594	165211.7188	163617.1875	162129.9062	160340.5625	158299.75	156257.5625	153687.4844	150579	146900.1562	142280.3594	137481.3438	132162.0938	127159.3594	123267.1406	120072.8281	117382.7734	114623.2969	111803.3125	108573.2188	104780.0469	99910.875	94040.6875	86639.25	78234.7188	69409.1562	61389.3086	54960.4609	50466.1797	47928.5234	46366.2539	45140.7578	43943.8828	42798.4727	41579.3906	40456.3516	39191.8203	37867.6602	36552.7617	35228.8047	33788.0234	32263.9844	30779.9531	29132.3594	27454.6992	25647.0176	23799.5195	21988.209	20071.1719	18166.9395	16283.8271	14499.7246	12785	11119.9648	9513.8359	8001.0815	6664.6475	5496.7236	4571.3291	3775.5198	3141.2554	2621.8711	2149.584	1719.2576	1287.7793	857.6169	415.6548	4.216	-336.1653	-611.6706	-863.7214	-1102.3687
94	H10	naglu	SYBR	238391.6094	242382.2188	244802.5625	246225.375	247463.0938	247949.4531	248222.6875	248265.4219	247872.3438	247810.9375	246909.9219	246503.5312	245347.6719	244063.6406	242379.2969	240810.4531	239316.1875	236883.3125	235033.3438	232651.125	230175.4688	227826.1562	225728.1875	223447.8906	220933.2969	218644.375	216273.5938	214090.375	211798.0625	209586.9688	207747.8125	205787.9375	203158.5625	201132.75	198775.7031	196431.5469	194365.625	191987.3125	189505.6562	187472.25	185002.125	183089.7812	180366.7344	178346.3438	175755.125	173662.1406	171028.4688	168547.3125	165639.0938	162696.1562	159242.6562	155895.9688	152109.1562	147550.0469	142251.4062	135567.8281	127296.75	118727.1094	108782.6094	98405.9141	88932.6719	80408.1328	72809.8438	66486.2188	62180.8711	59168.0078	57495.9922	55977.8672	54691.6836	53491.4375	52477.1016	51292.6953	50248.0859	49113.0156	48052.4883	47052.3945	45866.8281	44702.8984	43636.3359	42301.0781	41152.6719	39895.6016	38569.6562	37259.0156	35800.5547	34399.8594	32896.0039	31317.373	29700.3926	28033.3418	26259.0664	24407.3223	22530.9141	20606.9922	18620.1172	16614.1191	14682.2891	12861.3555	11077.4111	9351.7188	7713.6738	6130.0659	4749.7329	3586.2783	2632.2559	1839.2	1203.6493	674.9364	192.9261	-243.2259	-667.5546	-1152.234	-1611.2792	-2049.7698	-2403.1445	-2711.71	-2965.9097	-3171.8567
95	H11	naglu	SYBR	119820.75	118844.6016	118179.8672	117387.5703	116540.0781	115609.8438	114686.4688	113825.9609	112921.7656	112084.4688	111566.5625	110436.8281	109769.1172	108865.25	107705.8516	106522.3281	105260.2109	104102.3906	102756.9844	101516.2422	100168.8594	98950.9141	97439.2344	96206.6328	94908.1094	93585.125	92359.5	91017.2969	89732.625	88560.8281	87451.5781	86196.1875	85310.4844	83983.4375	82975.7812	81559.4297	80444.1406	79386.0781	78231.0469	77033.75	76174.75	75024.8438	73936.5938	72858.1094	71784.5938	70786.2031	69857.625	68818.5156	67859.1484	66875.3516	65807.2656	64759.1641	63710	62808.8789	61825.6875	60976.3203	59877.9609	59004.2891	57789.6094	56927.4375	56141.3828	55087.1445	54122.6641	53425.0625	52341.3828	51443.7578	50503.6094	49357.7461	48524.2031	47569.1797	46419.5625	45363.2773	44409.7656	43279.9336	42193.543	41346.0156	40300.5469	39146.4453	38128.2461	37068.7188	35852.7891	34675.5195	33379.75	32165.9453	30813.7148	29403.0352	27962.6094	26378.2969	24896.4141	23214.832	21577.8867	19797.0352	17906.2383	16077.2793	14142.4131	12299.75	10512.0039	8890.8672	7294.2778	5741.0977	4309.1045	2973.7058	1892.6691	972.5894	265.2709	-330.0911	-781.0645	-1178.7261	-1530.4187	-1860.3762	-2212.8784	-2602.8691	-2944.0908	-3259.2021	-3512.0303	-3722.5129	-3937.7188	-4069.8862
96	H12	naglu	SYBR	108996.5938	108196.2109	107434.875	106497.7031	105669.1641	104872.3203	104206.6719	103283.0391	102492.0312	101641.7656	100822.375	99898.7812	99124.3438	98340.8125	97507.7344	96587.4531	95684.9453	94800.5	93930.6875	92955.6719	91946.1797	90948.5234	90038.3594	88931.9375	87798.875	86791.0781	85626.5469	84536.0156	83561.875	82497.8438	81463.0469	80258.7812	79245.1562	78210.7656	77168.7812	76052.7812	75044.4062	74081.0547	72963.7109	71951.4219	71016.5703	70001.8359	69041.9922	68107.9531	67078.7344	66182.6328	65234.9258	64413.9102	63388.9766	62555.0195	61580.2266	60716.2383	59737	58960.7031	57998.4453	57218.9141	56218.6328	55348.6914	54470.8359	53491.5391	52605.8594	51646.6094	50703.9766	49731.9688	48916.4688	48026.9336	47102.9844	46280.5742	45413.9766	44495.6758	43634.5781	42664.4375	41815.0547	41012.375	40081.1289	39125.7227	38130.1562	37156.1133	36167.3711	35104.8125	34053.3477	32942.5508	31834.2441	30663.6328	29363.8398	28122.1875	26822.4102	25449.543	24004.3242	22463.2617	20970.1406	19304.9902	17636.7383	15921.7988	14219.4727	12493.8926	10887.3828	9359.7578	7904.7998	6487.7783	5176.5713	3981.1357	2971.8401	2128.3706	1502.0134	923.5311	511.8843	147.0493	-172.8346	-498.9023	-804.9841	-1177.4253	-1494.3452	-1777.9124	-2004.1323	-2220.3171	-2424.1536	-2547.3589
