* Block Type = 96well
* Chemistry = SYBR_GREEN
* Experiment File Name = D:\Applied Biosystems\StepOne Software v2.3\experiments\Lardelli\Karissa\20240112 KB naglu genotyping salbutamol exp 1-3.eds
* Experiment Run End Time = 2024-01-12 07:20:34 AM PST
* Instrument Type = steponeplus
* Passive Reference = 

[Melt Region Derivative Data]
Well	Well Location	Target	Reporter Dye	Reading 1	Reading 2	Reading 3	Reading 4	Reading 5	Reading 6	Reading 7	Reading 8	Reading 9	Reading 10	Reading 11	Reading 12	Reading 13	Reading 14	Reading 15	Reading 16	Reading 17	Reading 18	Reading 19	Reading 20	Reading 21	Reading 22	Reading 23	Reading 24	Reading 25	Reading 26	Reading 27	Reading 28	Reading 29	Reading 30	Reading 31	Reading 32	Reading 33	Reading 34	Reading 35	Reading 36	Reading 37	Reading 38	Reading 39	Reading 40	Reading 41	Reading 42	Reading 43	Reading 44	Reading 45	Reading 46	Reading 47	Reading 48	Reading 49	Reading 50	Reading 51	Reading 52	Reading 53	Reading 54	Reading 55	Reading 56	Reading 57	Reading 58	Reading 59	Reading 60	Reading 61	Reading 62	Reading 63	Reading 64	Reading 65	Reading 66	Reading 67	Reading 68	Reading 69	Reading 70	Reading 71	Reading 72	Reading 73	Reading 74	Reading 75	Reading 76	Reading 77	Reading 78	Reading 79	Reading 80	Reading 81	Reading 82	Reading 83	Reading 84	Reading 85	Reading 86	Reading 87	Reading 88	Reading 89	Reading 90	Reading 91	Reading 92	Reading 93	Reading 94	Reading 95	Reading 96	Reading 97	Reading 98	Reading 99	Reading 100	Reading 101	Reading 102	Reading 103	Reading 104	Reading 105	Reading 106	Reading 107	Reading 108	Reading 109	Reading 110	Reading 111	Reading 112	Reading 113	Reading 114	Reading 115	Reading 116	Reading 117	Reading 118
83	G11	naglu	SYBR	12582.8438	10929.9092	9131.2598	7567.7432	6545.5923	6216.1846	6576.2275	7525.7793	8935.3018	10690.1348	12702.7393	14900.1699	17203.9141	19517.7246	21733.041	23746.8477	25482.668	26901.5332	28000.0586	28801.6504	29344.5938	29671.6543	29824.041	29839.9062	29759.2676	29631.043	29511.8223	29449.1816	29460.7305	29521.7422	29580.1426	29590.8066	29550.5449	29508.332	29542.3438	29720.1504	30067.5508	30569.582	31201.998	31973.8262	32956.6836	34287.7031	36150.2812	38747.3164	42277.7734	46916.8711	52789.9922	59933.0078	68244.3984	77445.8281	87074.1719	96521.0625	105114.9922	112228.1094	117369.0234	120231.3828	120685.5469	118727.5078	114429.7734	107926.625	99444.0312	89346.0312	78158.5156	66540.5938	55203.3203	44798.1719	35813.1562	28510.2324	22921.4434	18897.2676	16181.3643	14482.6416	13525.6113	13076.4893	12952.1641	13019.7656	13191.9531	13418.8154	13676.7012	13955.1348	14245.1182	14532.2988	14799.835	15039.9844	15268.6533	15529.5674	15879.2988	16356.96	16955.9121	17616.6602	18246.1621	18750.6328	19062.2598	19147.6738	19000.3027	18627.4258	18041.1445	17256.207	16292.1152	15175.9434	13943.4541	12638.3535	11310.0059	10009.7002	8785.3008	7674.7832	6700.2842	5864.9307	5154.1685	4541.3569	3995.5518	3488.637	2999.7937	2517.1904	2038.2854	1570.0862	1128.9696	738.0233
84	G12	naglu	SYBR	-488.0897	-1603.5131	-2683.2937	-3445.5125	-3710.1716	-3454.5244	-2790.5188	-1892.3907	-921.1418	18.8811	886.4901	1685.5441	2442.0027	3187.437	3952.3386	4764.4595	5645.9326	6605.8389	7630.1685	8675.8994	9675.666	10555.3447	11258.3184	11764.9541	12095.7197	12297.292	12419.7705	12498.6484	12549.7402	12576.251	12580.0762	12568.7373	12555.7715	12556.8213	12585.9004	12654.6211	12774.6562	12961.7197	13238.7119	13636.5781	14195.0459	14963.6299	16003.8203	17389.8926	19203.875	21521.2441	24386.8633	27786.3008	31621.4492	35701.5	39756.668	43474.2578	46546.6406	48716.4453	49806.4336	49729.043	48480.0586	46125.8125	42795.0898	38677.4844	34022.3789	29126.6934	24304.5684	19843.9141	15963.7871	12787.4746	10339.7559	8565.582	7360.6406	6602.1318	6171.8091	5968.752	5913.9009	5949.6348	6037.3369	6154.1274	6289.1382	6439.1562	6603.811	6780.9741	6963.4849	7139.1167	7294.4565	7421.9731	7526.4399	7625.9756	7744.7271	7899.4531	8087.2607	8282.5596	8445.5234	8536.915	8530.2412	8415.6387	8196.2422	7881.8335	7484.4834	7017.3145	6495.3257	5936.3525	5361.0278	4791.3872	4248.2559	3748.1592	3300.679	2907.3562	2562.7368	2257.2012	1980.4531	1724.3054	1483.9106	1257.4448	1044.9186	847.0257	664.65	499.1255	352.768	228.9203
85	H1	naglu	SYBR	14538.7324	12338.6924	10305.9668	8949.2119	8546.6533	9081.9893	10325.2666	11981.2305	13810.3203	15674.6084	17525.3887	19362.9277	21201.9434	23048.6016	24891.2246	26700.7344	28440.1133	30078.0391	31602.8184	33028.7578	34394.7539	35759.4922	37190.0742	38750.4844	40483.1602	42387.6445	44395.6172	46351.5391	48008.1719	49050.5234	49147.9688	48035.793	45601.6289	41951.9375	37428.5664	32562.1738	27967.6055	24212.1855	21699.2773	20603.8867	20880.6348	22333.2637	24715.0996	27821.5039	31545.0586	35876.3242	40854.2227	46481.3789	52633.1445	58992.5625	65048.2695	70168.8984	73752.5703	75411.1484	75125.7422	73314.8672	70777.2969	68530.9766	67602.6172	68833.7656	72741.5469	79437.4609	88587.5469	99411.375	110732.4453	121103.3906	129010.6406	133130.1094	132580.1719	127107.4141	117154.4375	103786.2422	88484.5859	72857.9688	58339.3594	45953.4336	36210.4453	29138.6582	24417.3809	21546.6602	19995.1074	19296.2734	19094.8281	19158.8086	19372.752	19713.9707	20211.4648	20893.3574	21742.1836	22679.2188	23583.4688	24330.6172	24827.6934	25026.9121	24918.7852	24515.584	23836.4258	22899.8203	21723.5508	20329.2559	18749.1289	17032.0488	15246.1602	13474.958	11806.0889	10315.1572	9049.9609	8020.8838	7200.916	6535.1377	5955.8936	5398.5186	4813.2466	4171.8477	3470.3262	2729.3931	1991.9896	1314.9181
86	H2	naglu	SYBR	12492.0098	11071.1826	9677.9648	8644.5176	8176.9648	8301.3477	8900.1904	9804.1084	10874.5078	12045.5625	13320.3076	14742.0156	16356.0938	18180.9883	20188.4453	22304.3184	24420.873	26422.9707	28213.5684	29731.373	30957.7852	31907.1582	32615.3711	33124.5039	33472.7109	33692.75	33812.4727	33858.6172	33858.75	33840.5938	33827.9102	33840.7891	33895.1719	34009.0664	34206.3281	34519.25	34988.7461	35662.8906	36596.4844	37852.9141	39511.4531	41680.9297	44516.1758	48226.6133	53060.6289	59255.7695	66957.7969	76132.4766	86504.3438	97552.8906	108574.0859	118793.2422	127491.125	134104.8906	138277.0156	139844.1094	138784.9844	135162	129089.5859	120745.2578	110411.8125	98520.1953	85661	72546.3203	59923.9102	48465.5391	38662.7227	30763.5566	24769.0234	20485.1797	17605.7734	15794.5811	14744.9834	14210.0088	14007.8711	14013.6201	14146.4092	14357.2949	14619.123	14917.3027	15241.0449	15577.0967	15910.4346	16233.4707	16559.2539	16926.6875	17387.7871	17978.5449	18690.1191	19459.2227	20185.5449	20765.1074	21120.1582	21211.8887	21035.1895	20604.4551	19940.0664	19061.3184	17986.3594	16736.9766	15345.207	13858.2051	12338.4854	10857.7764	9485.292	8274.0928	7250.6401	6411.3711	5727.1689	5153.4351	4641.8706	4150.2583	3648.3638	3120.342	2565.4353	1998.2089	1447.3231	950.2598
87	H3	naglu	SYBR	12342.3193	10417.6094	8577.7783	7273.3965	6771.0918	7086.8535	8044.4175	9400.3242	10951.8564	12584.6807	14267.0664	16013.4863	17850.6406	19789.2109	21808.2383	23851.2598	25834.168	27663.5215	29257.1152	30560.8633	31556.9297	32261.6113	32716.2637	32975.0625	33095.1055	33127.6172	33114.3867	33085.5469	33059.793	33045.375	33041.6797	33042.4297	33040.9297	33038.8633	33053.3594	33120.1094	33288.332	33612.832	34147.2422	34945.1484	36068.2578	37601.5664	39667.7891	42437.6328	46128.3984	50980.3281	57206.1797	64916.8398	74041.4375	84273.3828	95065.875	105688.3047	115328.7969	123212.6797	128702.7188	131359.7188	130958.7734	127477.4531	121077.4922	112095.6641	101043.3984	88595.4297	75547.3359	62732.1328	50909.2812	40655.1484	32291.8613	25875.4141	21243.9727	18102.4355	16111.0713	14951.749	14363.1699	14149.0586	14171.5039	14339.6084	14598.5859	14919.8018	15290.3652	15701.6016	16139.0752	16578.6289	16993.4785	17370.6016	17727.8125	18117.0137	18604.3633	19233.1738	19990.3496	20799.2148	21544.4375	22113.4355	22429.3438	22460.3086	22207.7852	21687.6895	20916.8848	19909.8809	18683.498	17265.4941	15702.1133	14060.4971	12423.3281	10876.0107	9490.4189	8310.873	7347.168	6576.2441	5951.3086	5414.9805	4912.605	4402.2612	3859.7427	3278.9849	2670.0945	2056.8494	1473.3778	958.0776
88	H4	naglu	SYBR	12654.5166	10768.4375	8928.2207	7581.3198	7008.3286	7245.2554	8129.5796	9415.5283	10888.3438	12428.4766	14020.3857	15722.4141	17615.332	19749.75	22106.7168	24586.6602	27030.2656	29262.6211	31142.332	32594.5332	33618.6211	34274.0156	34650.5352	34835.2344	34885.0859	34814.832	34607.0273	34242.7109	33737.0078	33158.4922	32616.8945	32224.7363	32055.6387	32120.8594	32379.4746	32770.9844	33254.207	33833.1953	34562.7266	35537.4062	36876.9961	38716.4609	41209.457	44536.4766	48908.875	54547.6289	61628.2773	70199.3828	80101.6406	90926.0234	102035.1016	112649.5312	121970.4922	129297.9062	134109.2344	136084.4375	135089.25	131143.625	124403.7969	115169.1797	103902.8828	91238.7188	77947.9141	64857.4883	52735.9297	42178.1797	33528.4219	26862.0938	22028.9238	18734.4375	16629.9102	15384.1182	14724.9375	14451.8057	14428.8994	14569.999	14823.1143	15157.5088	15553.2393	15991.585	16448.4023	16893.4238	17298.6895	17654.6289	17984.7402	18346.0371	18807.6973	19413.8828	20151.1699	20941.9102	21668.8496	22216.1504	22502.8867	22493.9473	22190.1348	21610.1016	20776.7988	19713.0156	18444.5547	17006.4766	15448.2109	13834.0332	12237.4971	10730.4434	9370.0566	8188.8408	7190.8667	6355.3643	5645.5801	5019.6714	4440.3008	3880.5198	3325.5137	2771.394	2223.3643	1694.6841	1205.7648	781.0893
89	H5	naglu	SYBR	12547.8252	9803.1318	7087.4551	5045.7305	4089.9875	4295.4927	5470.2534	7321.1714	9594.9248	12132.3242	14842.4834	17649.2891	20457.9395	23154.7715	25630.998	27805.2578	29634.7246	31110.9336	32249.5723	33081.9648	33650.9141	34009.1797	34214.082	34317.5703	34356.8359	34348.625	34294.6641	34192.1133	34045.8438	33873.4102	33701.2891	33554.9766	33447.9531	33377.2539	33330.9375	33300.4922	33296	33352.6797	33527.5664	33889.0977	34506.4219	35445.1133	36772.2969	38571.1992	40957.4453	44091.2031	48174.7422	53428.2422	60041.2422	68103.0938	77524.9766	87978.9922	98882.4688	109447.5625	118791.9141	126078.3359	130637.7891	132043.8281	130131.625	124980.4844	116889.8828	106359.3594	94069.1953	80842.0859	67568.9141	55098.9922	44118.1367	35053.0938	28036.8418	22943.918	19477.4688	17271.5684	15974.3467	15295.6338	15020.1309	14999.1523	15134.5762	15364.252	15650.5186	15970.7744	16309.0527	16650.3105	16981.7305	17302.4688	17636.3789	18035.6699	18565.4727	19271.4805	20148.5801	21130.3789	22108.0723	22966.2305	23615.2656	24005.1777	24120.752	23967.2188	23556.7051	22900.3496	22006.8086	20885.1211	19550.7402	18032.5	16378.2656	14655.8438	12947.002	11334.8311	9888.1064	8647.9033	7620.9282	6781.334	6079.48	5454.4424	4847.0332	4211.4722	3524.9915	2794.2329	2055.6948	1366.8595
90	H6	naglu	SYBR	11180.5576	9734.209	8324.8574	7292.5825	6846.5068	7009.7998	7658.2305	8613.6182	9726.6279	10919.9375	12184.4023	13553.3662	15072.335	16772.8691	18654.5762	20674.5195	22745.9199	24755.4414	26589.8457	28163.2266	29432.8906	30397.9277	31083.7637	31525.9258	31759.2559	31816.8262	31738.1289	31576.3125	31401.6387	31289.3184	31300.5801	31464.1953	31772.6133	32194.0488	32696.7676	33270.1094	33934.4961	34740.1836	35759.4688	37083.1641	38820.0273	41101.9336	44091.7812	47988.2734	53018.6602	59406.6289	67308.9062	76729.0703	87436.5078	98927.3047	110451.6875	121111.0469	129996.3281	136328.0312	139557.2188	139409.7969	135877.8438	129184.3281	119747.5391	108154.1328	95132.4688	81505.3906	68111.0391	55702.4414	44851.6055	35887.3164	28883.8184	23700.6484	20057.668	17620.1777	16069.4775	15144.2725	14650.8633	14452.4824	14451.6357	14577.127	14778.2334	15022.8057	15293.1357	15577.6504	15861.4746	16121.8359	16332.8799	16479.0898	16569.25	16639.5918	16738.5664	16898.3398	17109.584	17316.6055	17437.0957	17393.5918	17138.5195	16661.8398	15983.3584	15138.9629	14168.8037	13110.9385	11999.9424	10868.3223	9748.1855	8671.1504	7666.0786	6755.5508	5952.7446	5259.9775	4669.3184	4165.2598	3728.6042	3340.3848	2984.3347	2647.2791	2318.1687	1987.4871	1648.7751	1302.3363	958.8779	639.3594
91	H7	naglu	SYBR	14435.1641	12541.4355	10694.5303	9335.3379	8730.7686	8908.7852	9717.8369	10945.5215	12421.2051	14054.8242	15821.4238	17725.8633	19772.4727	21947.7695	24216.5957	26522.293	28792.3613	30950.5352	32934.418	34716.3086	36318.1133	37814.3711	39318.0195	40949.5625	42797.1523	44872.2812	47078.8008	49198.1914	50908.2734	51832.7344	51618.0977	50023.4727	47001.6133	42748.9062	37702.6289	32475.5312	27734.3262	24054.7969	21800.5625	21069.4258	21727.3262	23509.0586	26142.0371	29443.8848	33359.2656	37931.4023	43219.875	49196.9688	55655.8008	62167.7734	68119.7734	72832.7969	75745.4062	76599.4453	75566.5391	73260.4609	70624.9062	68738.3359	68598.6719	70944.7656	76135.7969	84082.4531	94221.1406	105538.8906	116670.0781	126074.0625	132277.8594	134138.4219	131066.8359	123160.0156	111200.4922	96515.3438	80716.8828	65386.8594	51790.418	40696.8242	32348.2363	26558.4258	22882.1328	20784.8555	19764.6621	19414.1777	19438.1562	19650.4824	19963.8926	20370.4531	20905.7832	21600.084	22434.873	23327.8984	24154.25	24788.3789	25140.8887	25172.4258	24884.4824	24299.7129	23444.6992	22342.375	21014.1035	19487.6582	17806.2812	16033.2998	14249.001	12539.6572	10981.5596	9625.7002	8488.3877	7551.0615	6769.231	6087.0044	5451.8218	4824.6509	4183.6943	3523.2898	2851.4397	2188.2632	1564.3542	1015.9909
92	H8	naglu	SYBR	12787.7861	11462.1777	10189.6621	9271.7305	8878.0625	9004.6309	9526.3105	10291.1104	11197.0469	12217.8369	13385.5479	14758.2471	16388.2773	18303.4043	20494.7422	22914.8184	25482.4004	28100.9434	30681.8691	33168.1641	35548.0039	37851.5234	40127.3008	42406.0234	44654.0977	46740.0156	48424.7227	49391.4453	49311.6016	47936.418	45189.5352	41230.1602	36462.5234	31477.0176	26933.3594	23415.9062	21309.0664	20736.2793	21579.6758	23570.9121	26408.793	29865.0586	33840.9844	38365.4062	43535.8008	49418.1562	55936.5859	62790.9141	69440.8359	75185.5781	79328.8359	81385.625	81259.9922	79327.0938	76385.3281	73496.0312	71766.9062	72143.5234	75254.2344	81314.8047	90081.1719	100839.9453	112452.4219	123474.5938	132360.7656	137718.2969	138556.0156	134465.2031	125694.8906	113108.9688	98032.3438	82012.9844	66546.875	52828.418	41590.9961	33073.1094	27103.252	23255.3105	21010.9707	19879.8125	19459.7832	19449.9473	19641.0527	19905.418	20190.2559	20505.3262	20893.6562	21387.6523	21970.0977	22562.6094	23048.4473	23314.2793	23284.9102	22935.1543	22279.5703	21353.3379	20196.8984	18850.1797	17354.9766	15760.417	14125.7246	12517.0391	10998.2461	9619.6797	8409.2295	7369.4014	6481.1128	5712.4634	5029.1543	4403.0767	3816.5056	3261.5381	2736.3774	2241.3875	1777.496	1347.5638	958.9078	623.7696
93	H9	naglu	SYBR	7614.8091	3899.3059	232.7601	-2496.1848	-3721.1895	-3352.8828	-1688.0765	822.0695	3790.5012	6996.5425	10365.4023	13878.8252	17487.623	21067.4102	24433.3418	27396.1445	29826.3574	31691.6777	33053.543	34030.4961	34752.9336	35330.3047	35841.8477	36347.4844	36903.7305	37578.7539	38454.9727	39623.7852	41169.6836	43146.3945	45545.4102	48263.9492	51080.6797	53653.7227	55554.4805	56339.2773	55648.7695	53308.5234	49402.4297	44289.1562	38548.9883	32869.1211	27900.041	24125.5977	21790.3984	20903.5859	21309.252	22787.2715	25143.2812	28258.6562	32089.127	36614.4297	41759.1328	47311.9961	52880.6875	57915.4766	61816.3594	64103.8711	64598.7422	63538.5117	61576.0742	59650.5234	58770.4219	59778.9805	63160.9062	68916.2344	76509.75	84900.5156	92669.8594	98265.7344	100339.3359	98096.1875	91540.6562	81506.0938	69438.9219	57006.6836	45676.4844	36413.8906	29584.998	25049.207	22359.1055	20970.2109	20395.2227	20284.3789	20443.4277	20807.0918	21385.9512	22203.2383	23243.6621	24433.4648	25654.8555	26780.5508	27705.5273	28361.8438	28716.0898	28758.8457	28493.3281	27927.0605	27066.2148	25914.0059	24475.002	22765.7188	20827.0586	18732.041	16582.7715	14496.2715	12583.2881	10927.042	9567.793	8496.7969	7660.2139	6971.6826	6331.0986	5646.8325	4858.2329	3953.718	2977.5923	2018.6763
94	H10	naglu	SYBR	5112.0088	2155.9456	-735.6029	-2853.916	-3746.7891	-3339.9885	-1869.9794	292.76	2808.8823	5452.9365	8110.165	10730.9062	13286.4795	15746.6299	18076.0645	20237.1094	22191.4844	23900.084	25328.5742	26456.8633	27289.8281	27856.4258	28200.4492	28363.459	28377.3672	28266.6934	28060.9727	27803.7852	27552.373	27362.9551	27272.3125	27285.1543	27375.9766	27504.1953	27632.4277	27738.8633	27819.3203	27883.9375	27952.3457	28050.6953	28209.7461	28464.9648	28859.209	29445.2969	30288.4316	31465.3945	33064.2656	35188.8555	37968.3281	41563.375	46153.0664	51889.1953	58818.1328	66790.7891	75396.1094	83950.6875	91565.6328	97281.6406	100245.3906	99883.5156	96029.2891	88971.6797	79413.9219	68350.5469	56888.6523	46052.4961	36617.2969	29014.0312	23326.1094	19366.8145	16798.1191	15246.8438	14385.1094	13966.7861	13828.1924	13869.2031	14030.3203	14273.9863	14573.2295	14905.5742	15250.2275	15587.8535	15904.9316	16202.8291	16507.3066	16869.3242	17350.0898	17993.5664	18800.4258	19720.0547	20665.1113	21538.9414	22259.4648	22770.4668	23040.9297	23059.1914	22826.2539	22349.2949	21635.4336	20688.4883	19511.8555	18118.0566	16540.4668	14840.2266	13103.3066	11427.5088	9903.9883	8599.4307	7543.833	6726.1162	6097.8281	5583.958	5099.1157	4566.6699	3937.8174	3206.1934	2412.1816	1631.9298
95	H11	naglu	SYBR	26210.7969	26008.8301	25702.6953	25326.3281	24925.5078	24542.5664	24215.9062	23993.6484	23944.9512	24155.4355	24701.5449	25617.6836	26872.2559	28368.1074	29965.834	31520.8691	32920.1055	34098.8633	35038.3047	35748.0508	36248.3008	36558.582	36695.3398	36673.6523	36506.9219	36207.1016	35786.8633	35267.3281	34686.4922	34100.9219	33572.8633	33148.1953	32836.5742	32605.8555	32397.041	32153.0156	31842.4922	31470.3848	31067.5957	30670.1992	30299.6973	29956.1484	29625.4434	29296.7344	28975.9277	28687.291	28460.5977	28311.7812	28230.6777	28182.5742	28125.4668	28031.3438	27898.4473	27747.668	27603.8184	27476.8828	27354.8711	27214.377	27040.8066	26842.8438	26653.625	26517.4785	26472.5781	26537.5996	26708.0977	26962.9414	27274.0234	27613.75	27957.0918	28279.7188	28558.2891	28778.1426	28943.3945	29083.9434	29251.3965	29505.0059	29892.8438	30438.127	31133.543	31944.082	32815.4727	33687.7188	34514.8633	35289.25	36061.7461	36940.8672	38059.5391	39515.1992	41311.5625	43336.3672	45386.875	47227.5469	48647.8281	49498.5586	49703.0391	49249.3281	48171.5508	46524.6016	44361.5547	41723.5938	38650.0078	35202.5	31488.5801	27668.1484	23936.3867	20489.4316	17486.0684	15018.0596	13096.1523	11653.1699	10562.1387	9664.627	8803.1963	7851.6826	6739.188	5464.9028	4099.4355	2766.793
96	H12	naglu	SYBR	22950.7676	23035.082	23047.4004	22968.6738	22825.3809	22674.7168	22572.6445	22548.1426	22597.8477	22700.7988	22839.1699	23011.2637	23229.4883	23510.5	23863.8906	24288.4551	24774.9453	25311.7578	25887.9902	26492.8145	27111.6289	27723.2676	28298.7383	28804.084	29209.2207	29497.6758	29673.0742	29755.8105	29771.8301	29740.2441	29668.041	29553.6992	29395.1855	29196.041	28965.1719	28712.9043	28446.3867	28169.584	27884.2949	27592.4746	27297.1621	27001.2168	26706.7559	26416.2148	26135.5059	25874.9883	25646.4316	25457.0781	25305.3691	25181.7695	25075.25	24981.0645	24904.9551	24860.9746	24864.1309	24922.4727	25031.2129	25172.1562	25315.7988	25427.6758	25476.1465	25441.5879	25323.5977	25143	24935.9062	24742.3125	24594.2402	24508.2852	24486.2832	24523.0625	24616.8438	24775.4316	25014.5195	25349.3223	25785.4863	26315.7695	26924.1758	27592.9199	28306.1016	29047.168	29794.0508	30518.3262	31196.2578	31831.0977	32475.9297	33236.125	34236.9102	35564.043	37208.7188	39052.207	40898.5469	42534.0039	43779.75	44517.5469	44690.4961	44290.1484	43339.7031	41877.1172	39941.5195	37568.5312	34798.7617	31695.4453	28360.9473	24939.9434	21604.5879	18525.918	15842.0273	13632.9766	11908.2324	10608.7969	9622.374	8808.0312	8024.7378	7158.4131	6144.0757	4980.5708	3733.1558	2517.2268
