"","fish_id","bin","LLLL","LLLR","LLRL","LLRR","LRLL","LRLR","LRRL","LRRR","RLLL","RLLR","RLRL","RLRR","RRLL","RRLR","RRRL","RRRR","L","R","total_turns","reps","alts","rel_reps","rel_alts","rel_R","rel_L"
"110","26","2",0,1,21,2,21,400,22,1,1,22,400,21,2,21,1,0,469,470,939,0,800,0,85.1970181043664,50.0532481363152,49.9467518636848
"111","26","3",0,1,8,0,8,385,9,3,1,7,384,12,0,12,3,0,415,421,836,0,769,0,91.9856459330144,50.3588516746412,49.6411483253588
"112","26","4",0,1,5,1,6,341,9,4,1,5,342,12,0,13,4,0,369,378,747,0,683,0,91.4323962516734,50.6024096385542,49.3975903614458
"113","26","5",0,0,18,0,17,543,18,0,0,18,543,18,1,17,0,0,598,598,1196,0,1086,0,90.8026755852843,50,50
"114","26","6",0,3,13,0,12,387,9,1,3,10,385,10,1,9,1,0,426,421,847,0,772,0,91.1452184179457,49.7048406139315,50.2951593860685
"115","27","1",24,16,16,7,15,12,7,5,16,8,10,5,9,3,5,2,104,59,163,26,22,15.9509202453988,13.4969325153374,36.1963190184049,63.8036809815951
"116","27","2",9,10,10,3,10,55,9,1,10,3,55,7,3,7,1,0,108,88,196,9,110,4.59183673469388,56.1224489795918,44.8979591836735,55.1020408163265
"117","27","3",20,18,18,5,17,28,7,3,17,6,27,5,6,4,3,0,118,69,187,20,55,10.6951871657754,29.4117647058824,36.8983957219251,63.1016042780749
"118","27","4",5,8,10,6,12,50,10,5,8,8,53,9,3,12,5,0,108,99,207,5,103,2.41545893719807,49.7584541062802,47.8260869565217,52.1739130434783
"119","27","5",2,4,8,9,13,86,22,2,3,13,92,15,3,21,2,1,148,151,299,3,178,1.00334448160535,59.5317725752508,50.5016722408027,49.4983277591973
"120","27","6",0,1,4,8,8,106,18,1,1,11,110,11,4,15,1,0,147,155,302,0,216,0,71.523178807947,51.3245033112583,48.6754966887417
"121","28","1",20,10,9,6,11,9,5,4,10,6,10,3,5,4,4,2,76,45,121,22,19,18.1818181818182,15.702479338843,37.1900826446281,62.8099173553719
"122","28","2",17,8,16,2,14,11,3,1,7,10,10,2,3,1,1,1,74,36,110,18,21,16.3636363636364,19.0909090909091,32.7272727272727,67.2727272727273
"123","28","3",0,0,1,2,0,12,0,8,0,3,11,6,3,4,7,61,23,98,121,61,23,50.4132231404959,19.0082644628099,80.9917355371901,19.0082644628099
"124","28","4",0,0,0,0,0,0,0,6,0,0,0,6,0,6,6,89,6,110,116,89,0,76.7241379310345,0,94.8275862068966,5.17241379310345
"125","28","5",0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,84,2,91,93,84,2,90.3225806451613,2.1505376344086,97.8494623655914,2.1505376344086
"126","28","6",0,0,0,0,0,0,0,2,0,0,0,2,0,2,2,85,2,94,96,85,0,88.5416666666667,0,97.9166666666667,2.08333333333333
"127","29","1",3,9,8,6,9,44,6,13,9,4,45,13,4,14,12,16,98,120,218,19,89,8.71559633027523,40.8256880733945,55.045871559633,44.954128440367
"128","29","2",8,5,15,3,14,45,3,11,5,13,44,10,4,10,11,12,105,111,216,20,89,9.25925925925926,41.2037037037037,51.3888888888889,48.6111111111111
"129","29","3",0,2,9,4,11,50,3,8,2,11,53,6,2,9,8,3,89,95,184,3,103,1.6304347826087,55.9782608695652,51.6304347826087,48.3695652173913
"130","29","4",5,5,10,2,12,49,4,2,5,7,51,4,1,5,2,1,91,77,168,6,100,3.57142857142857,59.5238095238095,45.8333333333333,54.1666666666667
"131","29","5",0,0,4,6,7,89,8,1,0,10,92,3,3,6,1,0,117,116,233,0,181,0,77.6824034334764,49.7854077253219,50.2145922746781
"132","29","6",0,0,0,6,6,68,5,1,0,6,75,0,0,6,1,2,88,91,179,2,143,1.11731843575419,79.8882681564246,50.8379888268156,49.1620111731844
"133","3","1",27,14,13,2,12,4,1,1,13,1,3,0,2,0,1,0,75,22,97,27,7,27.8350515463918,7.21649484536082,22.680412371134,77.319587628866
"134","3","2",15,8,14,3,13,11,5,3,8,9,10,4,4,4,3,0,73,44,117,15,21,12.8205128205128,17.9487179487179,37.6068376068376,62.3931623931624
"135","3","3",67,7,6,2,6,0,1,1,7,1,0,0,2,0,1,1,93,12,105,68,0,64.7619047619048,0,11.4285714285714,88.5714285714286
"136","3","4",56,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,63,4,67,56,2,83.5820895522388,2.98507462686567,5.97014925373134,94.0298507462687
"137","3","5",76,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,82,1,83,76,0,91.566265060241,0,1.20481927710843,98.7951807228916
"138","3","6",41,3,3,1,3,0,0,1,3,1,0,0,1,0,1,0,55,6,61,41,0,67.2131147540984,0,9.83606557377049,90.1639344262295
"139","30","1",12,7,5,6,6,2,2,5,7,4,3,1,5,2,5,4,48,31,79,16,5,20.253164556962,6.32911392405063,39.2405063291139,60.7594936708861
"140","30","2",13,9,8,5,10,2,5,0,9,5,4,0,3,2,0,0,54,24,78,13,6,16.6666666666667,7.69230769230769,30.7692307692308,69.2307692307692
"141","30","3",17,7,4,3,5,3,4,1,6,0,4,2,1,3,0,2,44,21,65,19,7,29.2307692307692,10.7692307692308,32.3076923076923,67.6923076923077
"142","30","4",0,0,1,0,0,3,0,4,0,1,2,4,1,3,4,5,9,22,31,5,5,16.1290322580645,16.1290322580645,70.9677419354839,29.0322580645161
"143","30","5",11,2,4,0,5,1,0,0,2,2,1,0,0,0,0,0,25,6,31,11,2,35.4838709677419,6.45161290322581,19.3548387096774,80.6451612903226
"144","30","6",7,2,4,0,3,1,1,0,2,2,0,1,1,0,0,0,20,7,27,7,1,25.9259259259259,3.7037037037037,25.9259259259259,74.0740740740741
"145","31","1",8,7,8,6,9,17,7,6,7,7,18,7,5,8,6,7,68,68,136,15,35,11.0294117647059,25.7352941176471,50,50
"146","31","2",3,1,3,9,3,4,7,9,2,11,4,7,10,7,10,14,42,65,107,17,8,15.8878504672897,7.47663551401869,60.7476635514019,39.2523364485981
"147","31","3",0,0,2,3,1,2,5,6,0,5,1,8,3,7,5,11,19,43,62,11,3,17.741935483871,4.83870967741935,69.3548387096774,30.6451612903226
"148","31","4",0,0,2,2,0,2,4,5,0,4,0,7,4,6,6,9,16,38,54,9,2,16.6666666666667,3.7037037037037,70.3703703703704,29.6296296296296
"149","31","5",2,0,1,3,1,6,5,2,1,3,6,4,3,4,2,1,23,24,47,3,12,6.38297872340426,25.531914893617,51.063829787234,48.936170212766
"150","31","6",1,3,6,5,4,5,8,6,3,7,3,9,7,7,6,6,40,49,89,7,8,7.86516853932584,8.98876404494382,55.0561797752809,44.9438202247191
"151","32","1",0,3,6,5,7,14,9,3,3,8,14,7,4,8,3,14,48,63,111,14,28,12.6126126126126,25.2252252252252,56.7567567567568,43.2432432432432
"152","32","2",33,8,7,7,9,4,6,6,8,6,6,5,5,7,6,6,83,49,132,39,10,29.5454545454545,7.57575757575758,37.1212121212121,62.8787878787879
"153","32","3",73,5,5,0,5,2,0,0,5,0,2,0,0,0,0,0,93,7,100,73,4,73,4,7,93
"154","32","4",43,10,9,2,10,0,2,0,10,2,1,0,2,0,0,0,78,16,94,43,1,45.7446808510638,1.06382978723404,17.0212765957447,82.9787234042553
"155","32","5",53,7,6,1,7,0,1,0,7,0,1,0,0,1,0,0,77,10,87,53,1,60.9195402298851,1.14942528735632,11.4942528735632,88.5057471264368
"156","32","6",27,6,7,0,6,6,1,0,5,2,5,1,1,0,0,0,55,15,70,27,11,38.5714285714286,15.7142857142857,21.4285714285714,78.5714285714286
"157","33","1",3,3,3,1,3,4,2,3,3,1,4,3,1,3,2,0,22,20,42,3,8,7.14285714285714,19.047619047619,47.6190476190476,52.3809523809524
"158","33","2",0,0,0,1,0,0,1,4,0,1,0,4,2,3,4,11,8,26,34,11,0,32.3529411764706,0,76.4705882352941,23.5294117647059
"159","33","3",0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,2,5,7,1,0,14.2857142857143,0,71.4285714285714,28.5714285714286
"160","33","4",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"161","33","5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"162","33","6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"163","34","1",9,5,6,12,12,7,11,8,5,13,13,7,6,13,8,5,70,73,143,14,20,9.79020979020979,13.986013986014,51.048951048951,48.951048951049
"164","34","2",5,4,4,2,5,16,5,2,4,2,17,5,1,7,3,6,44,47,91,11,33,12.0879120879121,36.2637362637363,51.6483516483516,48.3516483516484
"165","34","3",7,6,7,3,5,5,4,3,6,3,4,4,4,3,3,4,42,32,74,11,9,14.8648648648649,12.1621621621622,43.2432432432432,56.7567567567568
"166","34","4",2,2,3,2,5,1,0,2,3,3,2,0,1,1,2,7,20,19,39,9,3,23.0769230769231,7.69230769230769,48.7179487179487,51.2820512820513
"167","34","5",2,4,5,2,5,7,3,1,4,3,7,2,2,2,1,0,30,23,53,2,14,3.77358490566038,26.4150943396226,43.3962264150943,56.6037735849057
"168","34","6",1,1,0,2,1,0,2,0,1,1,1,1,1,2,0,0,8,9,17,1,1,5.88235294117647,5.88235294117647,52.9411764705882,47.0588235294118
"169","35","1",0,3,5,5,4,7,8,6,3,7,6,8,6,8,6,5,39,51,90,5,13,5.55555555555556,14.4444444444444,56.6666666666667,43.3333333333333
"170","35","2",4,2,2,0,2,0,0,0,2,0,0,0,0,0,0,0,12,3,15,4,0,26.6666666666667,0,20,80
